Neighborhood,Neighborhood_lat,Neighborhood_long,Restaurant,Restaurant_lat,Restaurant_long
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,SCHOOL Restaurant,43.6377753703417,-79.42429737067897
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,360 Restaurant,43.642537317144566,-79.38704201569328
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Sky Dragon Chinese Restaurant 龍翔酒樓,43.65278331265585,-79.39817372355205
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Tenoch Restaurant Grill And Bar,43.679645367257024,-79.43522143285193
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Goldstone Noodle Restaurant 金石,43.6522783893466,-79.39803917534071
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,Swatow Restaurant 汕頭小食家,43.65386562507761,-79.39833353339202
"Dovercourt Village, Dufferin",43.66900510000001,-79.4422593,North-East Chinese Restaurant 華北美食,43.6531846832903,-79.3966766276528
"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lao Thai Restaurant,43.64284875,-79.42754375000001
"Little Portugal, Trinity",43.647926700000006,-79.4197497,SCHOOL Restaurant,43.6377753703417,-79.42429737067897
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Woodlot Restaurant & Bakery,43.655765,-79.409929
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Via Norte Restaurant,43.653732,-79.426303
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lalibela Restaurant,43.66214574755775,-79.42487048234243
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Sky Dragon Chinese Restaurant 龍翔酒樓,43.65278331265585,-79.39817372355205
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Goldstone Noodle Restaurant 金石,43.6522783893466,-79.39803917534071
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Swatow Restaurant 汕頭小食家,43.65386562507761,-79.39833353339202
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Korean Village Restaurant,43.664497913032065,-79.41436726023312
"Little Portugal, Trinity",43.647926700000006,-79.4197497,El Rancho Restaurant & Night Club,43.65667340500913,-79.40710106606636
"Little Portugal, Trinity",43.647926700000006,-79.4197497,360 Restaurant,43.642537317144566,-79.38704201569328
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pero Restaurant,43.66265246441116,-79.42263239496634
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Micheal's Restaurant and Deli,43.647289322295066,-79.40349333397708
"Little Portugal, Trinity",43.647926700000006,-79.4197497,North-East Chinese Restaurant 華北美食,43.6531846832903,-79.3966766276528
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lim Ga Ne Korean Restaurant 임가네,43.66394504978582,-79.41688239269187
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Good Life House Restaurant,43.641052,-79.434535
"Little Portugal, Trinity",43.647926700000006,-79.4197497,New Sky Restaurant 小沙田食家,43.65533674412141,-79.39889716243826
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Moliceiro Restaurant,43.648816,-79.420487
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Ka Chi Korean Restaurant,43.654306552286656,-79.3992765578534
"Little Portugal, Trinity",43.647926700000006,-79.4197497,Domani Restaurant & Wine Bar,43.649235,-79.450229
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,SCHOOL Restaurant,43.6377753703417,-79.42429737067897
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Lao Thai Restaurant,43.64284875,-79.42754375000001
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Union Restaurant,43.64585979013257,-79.41953208988866
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Good Life House Restaurant,43.641052,-79.434535
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Kotta Japanese Restaurant,43.63874998596859,-79.42835029903067
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Domani Restaurant & Wine Bar,43.649235,-79.450229
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Via Norte Restaurant,43.653732,-79.426303
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,360 Restaurant,43.642537317144566,-79.38704201569328
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Woodlot Restaurant & Bakery,43.655765,-79.409929
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Skyline Restaurant,43.64095872321704,-79.43509991395402
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Goldstone Noodle Restaurant 金石,43.6522783893466,-79.39803917534071
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Sky Dragon Chinese Restaurant 龍翔酒樓,43.65278331265585,-79.39817372355205
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Lalibela Restaurant,43.66214574755775,-79.42487048234243
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Swatow Restaurant 汕頭小食家,43.65386562507761,-79.39833353339202
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,North-East Chinese Restaurant 華北美食,43.6531846832903,-79.3966766276528
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Micheal's Restaurant and Deli,43.647289322295066,-79.40349333397708
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Pero Restaurant,43.66265246441116,-79.42263239496634
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Korean Village Restaurant,43.664497913032065,-79.41436726023312
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,El Rancho Restaurant & Night Club,43.65667340500913,-79.40710106606636
"Brockton, Exhibition Place, Parkdale Village",43.6368472,-79.42819140000002,Lim Ga Ne Korean Restaurant 임가네,43.66394504978582,-79.41688239269187
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Aquarela Dominican Restaurant,43.72267563666041,-79.49808900291546
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Union Restaurant,43.64585979013257,-79.41953208988866
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Perkins Restaurant & Bakery,43.691977481453655,-79.57281053066248
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,North Restaurant,43.79800072399557,-79.42493847474957
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,360 Restaurant,43.642537317144566,-79.38704201569328
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Lao Thai Restaurant,43.64284875,-79.42754375000001
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,SCHOOL Restaurant,43.6377753703417,-79.42429737067897
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Domani Restaurant & Wine Bar,43.649235,-79.450229
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Sariwon Korean BBQ Restaurant 사리원,43.80870812591984,-79.42290072232572
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Lalibela Restaurant,43.66214574755775,-79.42487048234243
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Korean Village Restaurant,43.664497913032065,-79.41436726023312
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Woodlot Restaurant & Bakery,43.655765,-79.409929
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,North-East Chinese Restaurant 華北美食,43.6531846832903,-79.3966766276528
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Sky Dragon Chinese Restaurant 龍翔酒樓,43.65278331265585,-79.39817372355205
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Goldstone Noodle Restaurant 金石,43.6522783893466,-79.39803917534071
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Mt Everest Restaurant,43.713265579296,-79.36652040161064
"Downsview, North Park, Upwood Park",43.71375620000001,-79.4900738,Chinese Halal Restaurant 中華牛羊館,43.79127199334216,-79.36698009117329
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Union Restaurant,43.64585979013257,-79.41953208988866
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Oriental City Restaurant,43.690984495169374,-79.47197875008877
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Aquarela Dominican Restaurant,43.72267563666041,-79.49808900291546
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Domani Restaurant & Wine Bar,43.649235,-79.450229
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Lao Thai Restaurant,43.64284875,-79.42754375000001
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,360 Restaurant,43.642537317144566,-79.38704201569328
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Lalibela Restaurant,43.66214574755775,-79.42487048234243
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,SCHOOL Restaurant,43.6377753703417,-79.42429737067897
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Perkins Restaurant & Bakery,43.691977481453655,-79.57281053066248
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Pero Restaurant,43.66265246441116,-79.42263239496634
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Korean Village Restaurant,43.664497913032065,-79.41436726023312
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Woodlot Restaurant & Bakery,43.655765,-79.409929
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,North Restaurant,43.79800072399557,-79.42493847474957
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Sky Dragon Chinese Restaurant 龍翔酒樓,43.65278331265585,-79.39817372355205
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,North-East Chinese Restaurant 華北美食,43.6531846832903,-79.3966766276528
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Lim Ga Ne Korean Restaurant 임가네,43.66394504978582,-79.41688239269187
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Goldstone Noodle Restaurant 金石,43.6522783893466,-79.39803917534071
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Swatow Restaurant 汕頭小食家,43.65386562507761,-79.39833353339202
"Del Ray, Keelesdale, Mount Dennis, Silverthorn",43.6911158,-79.47601329999998,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Union Restaurant,43.64585979013257,-79.41953208988866
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Bigger's Jamaican Restaurant,43.672725293535585,-79.48250832756949
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Bloor-Jane Restaurant,43.64951305181438,-79.48407033610728
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Domani Restaurant & Wine Bar,43.649235,-79.450229
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Lao Thai Restaurant,43.64284875,-79.42754375000001
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,SCHOOL Restaurant,43.6377753703417,-79.42429737067897
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,360 Restaurant,43.642537317144566,-79.38704201569328
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Lalibela Restaurant,43.66214574755775,-79.42487048234243
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Perkins Restaurant & Bakery,43.691977481453655,-79.57281053066248
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Pero Restaurant,43.66265246441116,-79.42263239496634
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Korean Village Restaurant,43.664497913032065,-79.41436726023312
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Woodlot Restaurant & Bakery,43.655765,-79.409929
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Sky Dragon Chinese Restaurant 龍翔酒樓,43.65278331265585,-79.39817372355205
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,North-East Chinese Restaurant 華北美食,43.6531846832903,-79.3966766276528
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Goldstone Noodle Restaurant 金石,43.6522783893466,-79.39803917534071
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Lim Ga Ne Korean Restaurant 임가네,43.66394504978582,-79.41688239269187
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Swatow Restaurant 汕頭小食家,43.65386562507761,-79.39833353339202
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,東海漁村 Tasty BBQ Seafood Restaurant (Tasty BBQ Seafood Restaurant),43.79442474187201,-79.35330022583534
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,North Restaurant,43.79800072399557,-79.42493847474957
"Runnymede, The Junction North",43.67318529999999,-79.48726190000002,Katsura Japanese Restaurant 桂,43.75625865963421,-79.34957097779701
"High Park, The Junction South",43.6616083,-79.46476329999999,Domani Restaurant & Wine Bar,43.649235,-79.450229
"High Park, The Junction South",43.6616083,-79.46476329999999,Union Restaurant,43.64585979013257,-79.41953208988866
"High Park, The Junction South",43.6616083,-79.46476329999999,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"High Park, The Junction South",43.6616083,-79.46476329999999,Bloor-Jane Restaurant,43.64951305181438,-79.48407033610728
"High Park, The Junction South",43.6616083,-79.46476329999999,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"High Park, The Junction South",43.6616083,-79.46476329999999,Jade Restaurant,43.660407703117414,-79.4392233285679
"High Park, The Junction South",43.6616083,-79.46476329999999,Lalibela Restaurant,43.66214574755775,-79.42487048234243
"High Park, The Junction South",43.6616083,-79.46476329999999,Lao Thai Restaurant,43.64284875,-79.42754375000001
"High Park, The Junction South",43.6616083,-79.46476329999999,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"High Park, The Junction South",43.6616083,-79.46476329999999,SCHOOL Restaurant,43.6377753703417,-79.42429737067897
"High Park, The Junction South",43.6616083,-79.46476329999999,Leno's Bar & Restaurant,43.66534852929481,-79.46444746570747
"High Park, The Junction South",43.6616083,-79.46476329999999,The Grenadier Restaurant,43.64544234373791,-79.46598246808311
"High Park, The Junction South",43.6616083,-79.46476329999999,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155
"High Park, The Junction South",43.6616083,-79.46476329999999,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"High Park, The Junction South",43.6616083,-79.46476329999999,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
"High Park, The Junction South",43.6616083,-79.46476329999999,Via Norte Restaurant,43.653732,-79.426303
"High Park, The Junction South",43.6616083,-79.46476329999999,Pero Restaurant,43.66265246441116,-79.42263239496634
"High Park, The Junction South",43.6616083,-79.46476329999999,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
"High Park, The Junction South",43.6616083,-79.46476329999999,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"High Park, The Junction South",43.6616083,-79.46476329999999,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696
"High Park, The Junction South",43.6616083,-79.46476329999999,360 Restaurant,43.642537317144566,-79.38704201569328
"High Park, The Junction South",43.6616083,-79.46476329999999,Korean Village Restaurant,43.664497913032065,-79.41436726023312
"High Park, The Junction South",43.6616083,-79.46476329999999,Woodlot Restaurant & Bakery,43.655765,-79.409929
"High Park, The Junction South",43.6616083,-79.46476329999999,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"High Park, The Junction South",43.6616083,-79.46476329999999,Lim Ga Ne Korean Restaurant 임가네,43.66394504978582,-79.41688239269187
"High Park, The Junction South",43.6616083,-79.46476329999999,Good Life House Restaurant,43.641052,-79.434535
"High Park, The Junction South",43.6616083,-79.46476329999999,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782
"High Park, The Junction South",43.6616083,-79.46476329999999,Sky Dragon Chinese Restaurant 龍翔酒樓,43.65278331265585,-79.39817372355205
"High Park, The Junction South",43.6616083,-79.46476329999999,Goldstone Noodle Restaurant 金石,43.6522783893466,-79.39803917534071
"High Park, The Junction South",43.6616083,-79.46476329999999,North-East Chinese Restaurant 華北美食,43.6531846832903,-79.3966766276528
"Parkdale, Roncesvalles",43.6489597,-79.456325,Domani Restaurant & Wine Bar,43.649235,-79.450229
"Parkdale, Roncesvalles",43.6489597,-79.456325,Union Restaurant,43.64585979013257,-79.41953208988866
"Parkdale, Roncesvalles",43.6489597,-79.456325,The Lakeview Restaurant,43.64943515996231,-79.42039021958406
"Parkdale, Roncesvalles",43.6489597,-79.456325,The Grenadier Restaurant,43.64544234373791,-79.46598246808311
"Parkdale, Roncesvalles",43.6489597,-79.456325,Lao Thai Restaurant,43.64284875,-79.42754375000001
"Parkdale, Roncesvalles",43.6489597,-79.456325,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782
"Parkdale, Roncesvalles",43.6489597,-79.456325,SCHOOL Restaurant,43.6377753703417,-79.42429737067897
"Parkdale, Roncesvalles",43.6489597,-79.456325,Insomnia Restaurant and Lounge,43.665179618013326,-79.41096552569321
"Parkdale, Roncesvalles",43.6489597,-79.456325,Jade Restaurant,43.660407703117414,-79.4392233285679
"Parkdale, Roncesvalles",43.6489597,-79.456325,Good Life House Restaurant,43.641052,-79.434535
"Parkdale, Roncesvalles",43.6489597,-79.456325,Lalibela Restaurant,43.66214574755775,-79.42487048234243
"Parkdale, Roncesvalles",43.6489597,-79.456325,Bloor-Jane Restaurant,43.64951305181438,-79.48407033610728
"Parkdale, Roncesvalles",43.6489597,-79.456325,Mapo Korean BBQ Restaurant 마포상회,43.664095885903244,-79.41673815250397
"Parkdale, Roncesvalles",43.6489597,-79.456325,Via Norte Restaurant,43.653732,-79.426303
"Parkdale, Roncesvalles",43.6489597,-79.456325,Sunrise House Korean Restaurant 해뜨는집,43.66418287914217,-79.41574611551155
"Parkdale, Roncesvalles",43.6489597,-79.456325,Rol San Restaurant 龍笙棧,43.65431754076345,-79.39864998374682
"Parkdale, Roncesvalles",43.6489597,-79.456325,River Restaurant,43.651371974999996,-79.45103525664726
"Parkdale, Roncesvalles",43.6489597,-79.456325,Victoria's Restaurant,43.64929834396347,-79.37643067251867
"Parkdale, Roncesvalles",43.6489597,-79.456325,Silver Spoon Restaurant,43.65102498780317,-79.45142144498925
"Parkdale, Roncesvalles",43.6489597,-79.456325,Pero Restaurant,43.66265246441116,-79.42263239496634
"Parkdale, Roncesvalles",43.6489597,-79.456325,360 Restaurant,43.642537317144566,-79.38704201569328
"Parkdale, Roncesvalles",43.6489597,-79.456325,Azure Restaurant & Bar,43.644749195919346,-79.38511295085902
"Parkdale, Roncesvalles",43.6489597,-79.456325,Imonay House Restaurant 뉴 · 이모네집,43.66412292954772,-79.41581478743696
"Parkdale, Roncesvalles",43.6489597,-79.456325,Woodlot Restaurant & Bakery,43.655765,-79.409929
"Parkdale, Roncesvalles",43.6489597,-79.456325,Sassafraz | Cafe | Restaurant | Private Events,43.67034226367314,-79.39104050451753
"Parkdale, Roncesvalles",43.6489597,-79.456325,Korean Village Restaurant,43.664497913032065,-79.41436726023312
"Parkdale, Roncesvalles",43.6489597,-79.456325,Hemispheres Restaurant & Bistro,43.65488413420439,-79.38593077371578
"Parkdale, Roncesvalles",43.6489597,-79.456325,Lim Ga Ne Korean Restaurant 임가네,43.66394504978582,-79.41688239269187
